time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/value_loss,train/learning_rate,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
813056,397,140,-25.826047289999998,784.29,5804,0.0,3960,-4.396170848608017,-0.00040423987520625814,0.4882447123527527,17.5299015045166,35.05238628387451,3e-05,0.1,9.0928515e-06,,
815104,398,140,-25.67256681,779.42,5809,0.0,3970,-4.389634817838669,-0.0004275771541870199,0.437125563621521,17.041034698486328,30.591594699025155,3e-05,0.1,1.4392717e-05,,
817152,399,140,-25.638827029999998,777.24,5815,0.040869140625,3980,-4.420791375637054,-0.007450456230435521,0.7405885457992554,0.08724944293498993,0.30617837980389595,3e-05,0.1,0.0020905214,,
819200,400,140,-25.71526279,767.41,5820,0.0,3990,-4.449172031879425,-0.0012419229475199244,0.06593304872512817,49.951534271240234,39.08299884200096,3e-05,0.1,0.0001381342,,
820000,,,,,,0.0,4000,-4.391188538074493,-0.00016208472079597412,0.6687906980514526,14.985482215881348,40.88021559715271,3e-05,0.1,6.2388426e-06,-24.55477018356323,710.4
821248,401,140,-25.5202899,767.8,5833,,,,,,,,,,,,
823296,402,141,-25.703957690000003,765.03,5838,0.0,4010,-4.394700163602829,-0.0011530358387972228,0.9497225545346737,0.9405583739280701,3.6768744669854643,3e-05,0.1,8.803874e-05,,
825344,403,141,-25.703957689999996,765.03,5843,0.0,4020,-4.414574140310288,-0.0017511431578896008,0.9215277954936028,0.22468000650405884,0.8810902699828148,3e-05,0.1,0.00019947474,,
827392,404,141,-25.00481976,755.65,5848,0.0,4030,-4.347900474071503,-0.0003112705528110382,0.4924159049987793,30.058795928955078,82.93140212297439,3e-05,0.1,1.7658516e-05,,
829440,405,141,-25.52343781,755.24,5854,0.0,4040,-4.350932216644287,-0.00040568490803707393,0.6819754540920258,9.437934875488281,33.92686586976051,3e-05,0.1,1.0930642e-05,,
830000,,,,,,0.0,4050,-4.4351691365242,-0.0003327578480821103,0.14501339197158813,15.196198463439941,30.484204125404357,3e-05,0.1,5.965645e-06,-39.57163963317871,778.0
831488,406,141,-23.08307597,748.48,5889,,,,,,,,,,,,
833536,407,141,-23.365523709999998,748.14,5906,0.009619140625,4060,-4.466811710596085,-0.0055421105702407655,0.5289042294025421,0.2904045879840851,1.092276145517826,3e-05,0.1,0.0010478784,,
835584,408,140,-24.753936050000004,753.78,5927,0.0,4070,-4.359470820426941,-0.001041944368625991,0.9073262214660645,1.01244056224823,2.5706119000911714,3e-05,0.1,9.823477e-05,,
837632,409,140,-23.051256840000004,742.84,5946,0.0,4080,-4.368452048301696,-0.0005668436249834485,0.6357159614562988,16.757293701171875,30.76236765384674,3e-05,0.1,3.4553115e-05,,
839680,410,140,-22.97118321,740.63,5965,0.008056640625,4090,-4.410472476482392,-0.0030194911116268484,0.912867434322834,0.12837398052215576,0.49529477432370184,3e-05,0.1,0.00068918266,,
840000,,,,,,0.002001953125,4100,-4.433721381425857,-0.0031096980354050176,0.6442193686962128,1.1516542434692383,1.1799429059028625,3e-05,0.1,0.0003360297,-45.68782062530518,854.4
841728,411,140,-21.867097029999996,738.5,5998,,,,,,,,,,,,
843776,412,140,-22.1889993,739.49,6019,0.010400390625,4110,-4.466931271553039,-0.0053719072981039066,0.7168221771717072,0.28053972125053406,0.7853456437587738,3e-05,0.1,0.0007524612,,
845824,413,140,-20.994489559999998,731.46,6036,0.003955078125,4120,-4.375708031654358,-0.0029277920461026953,0.014998555183410645,6.865114688873291,37.32329908013344,3e-05,0.1,0.00056840305,,
847872,414,140,-21.932308550000002,730.58,6051,9.765625e-05,4130,-4.3870860755443575,-0.0012848942424170673,0.7838490158319473,0.6748605966567993,2.1368765830993652,3e-05,0.1,0.00014865576,,
849920,415,139,-21.6928731,731.74,6071,9.765625e-05,4140,-4.393481981754303,-0.001334360771579668,0.06189274787902832,5.0809502601623535,35.682913774251936,3e-05,0.1,0.00019405226,,
850000,,,,,,0.00029296875,4150,-4.379541224241256,-0.0009163348047877661,0.8780840784311295,1.413060188293457,3.0116468511521814,3e-05,0.1,9.157832e-05,1.132797223329544,546.0
851968,416,139,-21.533093480000005,734.58,6099,,,,,,,,,,,,
854016,417,139,-21.493403530000002,734.6,6119,0.002392578125,4160,-4.4438537657260895,-0.003645573410904035,0.6841053366661072,0.3015156686306,1.2192372538149356,3e-05,0.1,0.00049360923,,
856064,418,139,-22.230335649999997,740.85,6140,0.0,4170,-4.365566766262054,-0.0012496558396378533,0.9246526956558228,0.36640146374702454,2.78698520436883,3e-05,0.1,0.00016220708,,
858112,419,139,-22.11825548,737.79,6157,0.0,4180,-4.357976442575454,-0.0007736630315775983,0.3026447892189026,15.831306457519531,42.47372717857361,3e-05,0.1,5.3630152e-05,,
860000,,,,,,0.0,4190,-4.3541579186916355,-0.0002917457459261641,0.49456024169921875,9.279378890991211,41.681409233808516,3e-05,0.1,7.807364e-06,-6.142151260375977,604.4
860160,420,139,-23.33346352,736.7,6187,,,,,,,,,,,,
862208,421,138,-23.24811184,744.16,6207,0.0,4200,-4.406995749473571,-0.0009211056043568533,0.3686770796775818,8.250223159790039,37.88639769852161,3e-05,0.1,0.00011445023,,
864256,422,138,-23.35064562,747.57,6227,0.0,4210,-4.368540042638779,-0.0015562422544462607,0.05997258424758911,2.0807158946990967,27.49088808000088,3e-05,0.1,0.00016549547,,
866304,423,138,-22.986843379999996,730.71,6247,0.0,4220,-4.3567344665527346,-0.001048380008433014,0.7771371752023697,10.497835159301758,37.07767663449049,3e-05,0.1,7.522563e-05,,
868352,424,138,-24.77675439,739.15,6265,0.00078125,4230,-4.4477205097675325,-0.003092190407915041,0.5641963481903076,0.2218862622976303,1.4724608678370714,3e-05,0.1,0.00037566066,,
870000,,,,,,0.0,4240,-4.377762162685395,-0.0007211028976598754,0.37090975046157837,39.7673225402832,77.09581328630448,3e-05,0.1,3.880472e-05,-43.064853763580324,819.0
870400,425,138,-24.21741372,735.3,6301,,,,,,,,,,,,
872448,426,138,-22.200605389999996,734.59,6319,0.0005859375,4250,-4.42391996383667,-0.0024969658799818715,0.9582953751087189,0.08657464385032654,0.8459039148874581,3e-05,0.1,0.00038416917,,
874496,427,138,-22.553966899999995,733.63,6325,0.00283203125,4260,-4.422367125749588,-0.003691743325907737,0.7985523045063019,0.505237340927124,1.468364179134369,3e-05,0.1,0.000857552,,
876544,428,138,-22.36110811,731.38,6330,0.001416015625,4270,-4.382915878295899,-0.0031251322536263613,0.913850910961628,0.18216757476329803,0.649354605562985,3e-05,0.1,0.0005197811,,
878592,429,138,-23.172925739999997,731.7,6335,0.019189453125,4280,-4.396107918024063,-0.0038981436315225436,0.9540275260806084,0.15409356355667114,0.7071324303746224,3e-05,0.1,0.0011527787,,
880000,,,,,,0.0177734375,4290,-4.478436750173569,-0.0024661274714162574,0.04914432764053345,14.784015655517578,36.9547419667244,3e-05,0.1,0.00064014253,-44.44113712310791,839.8
880640,430,138,-22.17886633,730.22,6350,,,,,,,,,,,,
882688,431,138,-23.211761040000006,745.75,6355,0.00107421875,4300,-4.39339816570282,-0.0027174177987035362,0.9351107776165009,0.11323292553424835,0.846743644028902,3e-05,0.1,0.00053116574,,
884736,432,139,-21.86122143,732.65,6361,0.0,4310,-4.363924366235733,-0.000904364968300797,0.5625126659870148,24.371829986572266,40.52464294731617,3e-05,0.1,6.170329e-05,,
886784,433,139,-21.72385561,732.29,6366,0.0,4320,-4.388564056158065,-0.0019072250317549333,0.8746433705091476,1.2491108179092407,4.420762220025063,3e-05,0.1,0.00022437554,,
888832,434,139,-23.110313170000005,735.95,6372,0.0,4330,-4.354731631278992,-0.000840678763051983,0.11496549844741821,2.8748879432678223,21.232898679375648,3e-05,0.1,5.5610697e-05,,
890000,,,,,,0.0,4340,-4.374433803558349,-0.0009377665177453309,0.6922534108161926,9.515660285949707,34.477717167139055,3e-05,0.1,4.9294613e-05,-1.938344669342041,682.0
890880,435,139,-23.26659037,746.07,6385,,,,,,,,,,,,
892928,436,139,-22.216575609999996,734.84,6390,0.0,4350,-4.370715910196305,-0.001055491520673968,0.6779667139053345,4.5734357833862305,39.96723948717117,3e-05,0.1,0.000121010846,,
894976,437,139,-22.757747140000003,732.21,6396,0.00517578125,4360,-4.44530303478241,-0.004059264798706863,0.9182922840118408,0.18560370802879333,0.867382688075304,3e-05,0.1,0.00083755836,,
897024,438,140,-24.06194073,741.17,6401,0.0,4370,-4.385310089588165,-0.0006230159109691158,0.5457392632961273,4.871425628662109,32.97071765959263,3e-05,0.1,3.5602483e-05,,
899072,439,140,-22.02077884,732.4,6406,0.0,4380,-4.41975907087326,-0.0004685253108618781,0.4405549168586731,6.836969375610352,24.48901401758194,3e-05,0.1,2.038444e-05,,
900000,,,,,,0.0099609375,4390,-4.423205006122589,-0.00245105511858128,0.8990964740514755,0.4823065996170044,1.3811825308948755,3e-05,0.1,0.0007419224,-39.682454109191895,721.8
901120,440,140,-20.065535479999998,732.56,6420,,,,,,,,,,,,
903168,441,140,-21.18960627,744.92,6425,4.8828125e-05,4400,-4.39504286646843,-0.0012612041959073395,0.8319710493087769,1.9299780130386353,6.2232821270823475,3e-05,0.1,0.00014223001,,
905216,442,140,-21.557070519999996,743.5,6430,0.0,4410,-4.350878322124482,-0.0007460120250470936,0.45864444971084595,10.228795051574707,41.15376071035862,3e-05,0.1,6.708637e-05,,
907264,443,140,-22.829150919999993,747.36,6436,0.00078125,4420,-4.389707762002945,-0.002781525152386166,0.9036893546581268,0.23985616862773895,2.250178042054176,3e-05,0.1,0.0004827265,,
909312,444,141,-21.7651786,746.91,6441,0.0,4430,-4.36498841047287,-0.0005911854193982435,0.4155457615852356,8.162395477294922,39.808453512191775,3e-05,0.1,3.9902196e-05,,
910000,,,,,,0.031884765625,4440,-4.366196954250336,-0.004578540536749642,0.8892820999026299,0.3698900043964386,1.1082739841192961,3e-05,0.1,0.0012241423,-11.594478034973145,679.0
911360,445,141,-21.380716489999994,757.72,6454,,,,,,,,,,,,
913408,446,141,-20.85925846,756.0,6459,0.033984375,4450,-4.397815823554993,-0.005735584127251059,0.8548732101917267,0.08532091975212097,0.5818228255957365,3e-05,0.1,0.0013950415,,
915456,447,141,-22.748511869999998,759.84,6465,0.011083984375,4460,-4.4167733669281,-0.004506640153704211,0.8585212677717209,0.16216769814491272,0.9622442301362752,3e-05,0.1,0.00073770655,,
917504,448,141,-24.320826130000004,765.24,6470,0.0,4470,-4.336466217041016,-0.0005113947408972308,0.14433741569519043,29.869544982910156,57.89676599502563,3e-05,0.1,2.92919e-05,,
919552,449,141,-23.62271778,766.37,6476,0.0,4480,-4.368971157073974,-0.0007204456938779913,0.03253734111785889,11.739355087280273,37.37099976539612,3e-05,0.1,2.7597358e-05,,
920000,,,,,,0.002490234375,4490,-4.415943896770477,-0.0025618068815674634,0.8540566265583038,0.21954627335071564,1.1095056891441346,3e-05,0.1,0.00065788836,-55.92100954055786,856.2
921600,450,141,-24.88662135,768.69,6490,,,,,,,,,,,,
923648,451,142,-23.863416009999995,766.55,6496,0.0,4500,-4.368311005830765,-0.0006372223841026425,0.32096946239471436,1.3321595191955566,24.46248076558113,3e-05,0.1,4.2916916e-05,,
925696,452,142,-23.78666195,764.54,6501,0.030419921875,4510,-4.394185328483582,-0.006224765430670231,0.6096449196338654,0.03666967153549194,0.4019933117553592,3e-05,0.1,0.0017485855,,
927744,453,142,-24.614104030000004,762.65,6507,0.0017578125,4520,-4.400703704357147,-0.0034795058105373754,0.7874534130096436,0.08580347895622253,0.762000673264265,3e-05,0.1,0.00046982564,,
929792,454,142,-24.573525370000006,763.42,6512,0.0,4530,-4.4154656529426575,-0.00019863147172145547,0.2304677963256836,7.676763534545898,24.73234889507294,3e-05,0.1,0.00012147648,,
930000,,,,,,0.0,4540,-4.37483304142952,-0.0010422234365250916,0.8843105435371399,0.42966389656066895,1.3006531342864036,3e-05,0.1,6.147445e-05,-56.187762308120725,849.6
931840,455,142,-23.720923229999997,760.16,6526,,,,,,,,,,,,
933888,456,142,-21.65968379,750.5,6532,0.00029296875,4550,-4.407143074274063,-0.0018408937554340809,0.7558947056531906,0.2986013889312744,1.0078710373491049,3e-05,0.1,0.00018408833,,
935936,457,143,-21.18752145,740.94,6537,0.000146484375,4560,-4.413354551792144,-0.0018183061911258847,0.918291762471199,0.369799941778183,2.093730266392231,3e-05,0.1,0.00016080224,,
937984,458,143,-20.0572971,735.54,6543,0.0,4570,-4.391037714481354,-0.0017135775720817036,0.9406019449234009,0.3716442883014679,1.4713759060949088,3e-05,0.1,0.00018142813,,
940000,,,,,,0.039990234375,4580,-4.412393015623093,-0.006632832455215976,0.7474156320095062,0.04666572064161301,0.4035555923357606,3e-05,0.1,0.0018030297,2.736643362045288,716.8
940032,459,143,-21.606702480000003,747.82,6556,,,,,,,,,,,,
942080,460,143,-21.67116461,747.19,6561,0.0,4590,-4.326984000205994,-0.000732317582151154,0.4157521724700928,4.4217071533203125,42.67431347966194,3e-05,0.1,5.3826778e-05,,
944128,461,143,-20.15196745,732.08,6567,0.0,4600,-4.388365638256073,-0.0002931991359218955,0.5969201922416687,4.007511138916016,32.39337225556373,3e-05,0.1,6.838178e-06,,
946176,462,143,-21.12513818,740.65,6573,0.030810546875,4610,-4.427434724569321,-0.005322098423494026,0.46776652336120605,0.19138304889202118,0.8268798840232193,3e-05,0.1,0.0013445296,,
948224,463,144,-20.82607136,736.69,6578,0.009912109375,4620,-4.399936479330063,-0.001876999225351028,0.028614699840545654,22.805932998657227,35.28209718465805,3e-05,0.1,0.0006803257,,
950000,,,,,,0.00302734375,4630,-4.4437676012516025,-0.0023432074522133917,0.8710152357816696,0.26699110865592957,1.0342832919210196,3e-05,0.1,0.00057265523,-40.374567586183545,755.4
950272,464,144,-20.44697643,729.24,6592,,,,,,,,,,,,
952320,465,144,-20.628151,729.12,6598,0.018896484375,4640,-4.450173419713974,-0.00677580526098609,0.890469878911972,0.062461741268634796,0.37362627116963265,3e-05,0.1,0.0013284292,,
954368,466,144,-19.955385709999998,720.52,6604,0.0,4650,-4.355637848377228,-0.0003263629558205139,0.766155555844307,9.478747367858887,41.87308144569397,3e-05,0.1,2.1100714e-05,,
956416,467,144,-20.64945803,725.24,6609,0.0,4660,-4.3545652568340305,-0.002013290111790411,0.900416262447834,0.3826885223388672,1.0971094779670238,3e-05,0.1,0.00018839122,,
958464,468,144,-20.763897709999995,724.76,6615,0.0,4670,-4.326552826166153,-0.000702195373014547,0.5556963980197906,40.32209014892578,34.62822277545929,3e-05,0.1,8.375093e-05,,
960000,,,,,,0.0,4680,-4.384404510259628,-0.0009929417487001047,0.08176016807556152,19.033679962158203,39.52076916694641,3e-05,0.1,9.9840574e-05,-24.364955389499663,749.2
960512,469,144,-20.888281129999996,724.68,6628,,,,,,,,,,,,
962560,470,145,-19.50095734,715.49,6633,0.0,4690,-4.364024889469147,-0.0009883519829600117,0.1296282410621643,19.385215759277344,36.74483226537704,3e-05,0.1,4.5260065e-05,,
964608,471,145,-18.19657109,713.43,6639,0.0134765625,4700,-4.43545224070549,-0.0046839647737215275,0.6163924038410187,0.6729460954666138,1.4397054888308047,3e-05,0.1,0.0012579605,,
966656,472,145,-17.56320311,713.14,6644,0.002392578125,4710,-4.4197285592556,-0.0034788052493240685,0.7019410133361816,0.26205897331237793,1.5115511514246465,3e-05,0.1,0.0005907159,,
968704,473,145,-16.575508779999996,706.23,6649,0.006884765625,4720,-4.465816795825958,-0.004672100860625505,0.8217595368623734,0.08427554368972778,0.622543229535222,3e-05,0.1,0.00090002286,,
970000,,,,,,0.0,4730,-4.380146110057831,-0.0012521996162831784,0.9282615706324577,0.6371108293533325,4.68660367578268,3e-05,0.1,8.455466e-05,-1.6049890518188477,645.6
970752,474,145,-17.90553347,710.43,6662,,,,,,,,,,,,
972800,475,145,-17.7365018,703.31,6667,0.0,4740,-4.403338366746903,-0.00036269192205509173,0.5786338150501251,14.38845443725586,35.975788454711434,3e-05,0.1,6.9905655e-06,,
974848,476,146,-17.57272293,699.52,6672,0.0,4750,-4.339640730619431,-0.0004664143780246377,0.7333937585353851,20.128156661987305,39.134155590832236,3e-05,0.1,2.5137095e-05,,
976896,477,146,-15.726189920000001,688.11,6678,0.0,4760,-4.426266223192215,-0.0012009621917968617,0.9267392978072166,0.8387249708175659,1.4307975336909293,3e-05,0.1,6.090346e-05,,
978944,478,146,-15.73480833,686.71,6684,0.015185546875,4770,-4.437457472085953,-0.004739333549514413,0.7944450378417969,0.29091954231262207,0.6602536020800471,3e-05,0.1,0.0009778289,,
980000,,,,,,0.0,4780,-4.349292516708374,-0.0008257109118858352,0.9513275399804115,0.37909746170043945,2.260805382579565,3e-05,0.1,0.00010057472,-62.112766695022586,913.8
980992,479,146,-18.26843967,687.1,6700,,,,,,,,,,,,
983040,480,146,-17.23491919,686.63,6705,0.0,4790,-4.356319230794907,-0.00027382696862332523,0.601506769657135,34.37611389160156,61.326534676551816,3e-05,0.1,6.4195483e-06,,
985088,481,146,-16.534869890000003,686.39,6711,0.0,4800,-4.386857122182846,-0.0008197800780180842,0.7853659242391586,1.702507734298706,3.0560518532991408,3e-05,0.1,2.9404182e-05,,
987136,482,146,-15.49442941,679.07,6716,0.0,4810,-4.3663627207279205,-0.0009847285604337231,0.9115884304046631,0.5166816115379333,2.932602289319038,3e-05,0.1,5.358373e-05,,
989184,483,147,-15.25493695,679.52,6721,0.008447265625,4820,-4.4033371090888975,-0.002994910115376115,0.7932983487844467,0.6566401720046997,1.6838243015110492,3e-05,0.1,0.0006751792,,
990000,,,,,,0.0,4830,-4.4079513370990755,-0.0008801244679489173,0.05065673589706421,13.709447860717773,35.94051221013069,3e-05,0.1,4.3950276e-05,-27.35989875793457,698.8
991232,484,147,-15.3529473,679.97,6734,,,,,,,,,,,,
993280,485,147,-15.697516399999998,679.04,6739,0.0,4840,-4.405281049013138,-0.000993272893538233,0.8072907030582428,0.28485479950904846,1.4753657180815936,3e-05,0.1,0.00012769786,,
995328,486,147,-14.622200730000001,679.62,6745,0.0001953125,4850,-4.401394373178482,-0.0024713045509997754,0.9586106278002262,0.18808192014694214,1.2945992663502692,3e-05,0.1,0.00030588446,,
997376,487,147,-14.72461342,680.13,6750,0.0958984375,4860,-4.37158305644989,-0.00938450893445406,0.7157153487205505,0.25752556324005127,0.857049684971571,3e-05,0.1,0.0027630106,,
999424,488,147,-14.47443997,678.87,6755,0.00556640625,4870,-4.3920326888561245,-0.004034838904044591,0.4845835566520691,0.17144332826137543,0.7347248911857605,3e-05,0.1,0.0008628047,,
1000000,,,,,,0.00234375,4880,-4.372263008356095,-0.002784485381562263,0.9203173294663429,0.04322769492864609,0.39305759929120543,3e-05,0.1,0.000557794,-21.927973079681397,751.4
1001472,489,147,-15.009488440000002,687.02,6769,,,,,,,,,,,,
