time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/value_loss,train/loss,train/explained_variance,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,eval/mean_reward,eval/mean_ep_length
1971,9597,26.60729366,92.65,420,4036608,3e-05,1.5201250545680522,0.2441990077495575,0.9225661754608154,19700,0.0068934355,-2.065355059504509,0.166650390625,-0.013747770054033026,0.1,,
1972,9602,25.840164960000003,94.26,420,4038656,3e-05,1.5249953288584948,0.19085614383220673,0.9182935357093811,19710,0.0053881374,-2.1683790266513823,0.144189453125,-0.015107262259698473,0.1,,
,,,,,4040000,3e-05,1.4679368659853935,0.39160430431365967,0.9332447052001953,19720,0.00460954,-2.076108530163765,0.111474609375,-0.013428539445158094,0.1,25.684346008300782,84.2
1973,9607,25.70617628,95.21,420,4040704,,,,,,,,,,,,
1974,9612,25.489123149999998,95.0,420,4042752,3e-05,1.6643215738236905,0.2740245461463928,0.9142694473266602,19730,0.0044081286,-2.0645568907260894,0.10595703125,-0.012105298318783753,0.1,,
1975,9616,25.355413240000004,95.31,420,4044800,3e-05,1.780578364431858,0.30511483550071716,0.936812162399292,19740,0.0052972436,-2.036734938621521,0.129541015625,-0.014002827982767484,0.1,,
1976,9621,26.25653188,94.5,420,4046848,3e-05,1.2556678839027882,0.19492578506469727,0.9462463855743408,19750,0.005882039,-2.1224821746349334,0.160888671875,-0.01583786106784828,0.1,,
1977,9625,27.586359249999997,92.62,420,4048896,3e-05,1.5859246987849474,0.224872887134552,0.9244644045829773,19760,0.0043905065,-2.082853315770626,0.110888671875,-0.011537252698326483,0.1,,
,,,,,4050000,3e-05,1.184608008340001,0.1688181459903717,0.9312598705291748,19770,0.004378747,-2.0538317561149597,0.120458984375,-0.015093314080149866,0.1,28.594097518920897,98.0
1978,9630,27.966354819999996,91.81,420,4050944,,,,,,,,,,,,
1979,9635,26.69932638,92.95,420,4052992,3e-05,1.3500212825834752,0.3454481065273285,0.9204165935516357,19780,0.004552138,-2.075239485502243,0.141845703125,-0.013489855418447405,0.1,,
1980,9640,26.559330850000002,93.22,420,4055040,3e-05,1.6739367216825485,0.2670058012008667,0.9052947759628296,19790,0.004765114,-2.149567997455597,0.13115234375,-0.01624888897058554,0.1,,
1981,9644,25.313912100000003,94.15,420,4057088,3e-05,1.4198358207941055,0.25964298844337463,0.9204471111297607,19800,0.00507571,-2.1264545738697054,0.155517578125,-0.014560447563417256,0.1,,
1982,9649,25.00206863,94.01,420,4059136,3e-05,1.3933166787028313,0.28700998425483704,0.9352397918701172,19810,0.0040838774,-2.1438927590847014,0.12119140625,-0.013230857375310734,0.1,,
,,,,,4060000,3e-05,1.7906245671212673,0.3155932128429413,0.9233226776123047,19820,0.005280386,-2.0929682731628416,0.135498046875,-0.013467893216875382,0.1,25.417489051818848,90.2
1983,9655,24.754550169999998,95.29,420,4061184,,,,,,,,,,,,
1984,9659,25.31928821,95.41,420,4063232,3e-05,1.7881130687892437,0.3353757858276367,0.9182396531105042,19830,0.0072043277,-2.1477103650569918,0.174609375,-0.012932505796197803,0.1,,
1985,9664,25.880261479999994,93.88,420,4065280,3e-05,1.4874878246337175,0.24174214899539948,0.9188740253448486,19840,0.0042485995,-2.11384297311306,0.134765625,-0.013836312462808564,0.1,,
1986,9668,26.199495619999997,93.64,420,4067328,3e-05,1.2546636059880256,0.261669397354126,0.9292820692062378,19850,0.005543993,-2.068869212269783,0.143896484375,-0.015312780730891973,0.1,,
1987,9673,25.84105505,93.92,420,4069376,3e-05,1.5645196564495563,0.2935965061187744,0.9209999442100525,19860,0.0041854717,-2.0828812420368195,0.095458984375,-0.013154059171210975,0.1,,
,,,,,4070000,3e-05,1.7095544449985027,0.2549523711204529,0.9131873846054077,19870,0.0050669266,-2.087653489410877,0.133544921875,-0.011381888866890223,0.1,29.51853218078613,90.8
1988,9678,25.79250829,94.59,420,4071424,,,,,,,,,,,,
1989,9683,25.875485149999996,94.25,420,4073472,3e-05,2.2035301990807055,0.47217777371406555,0.9092215299606323,19880,0.0028821155,-2.121677595376968,0.07822265625,-0.01188206089718733,0.1,,
1990,9687,25.60840666,94.57,420,4075520,3e-05,1.1066663812845945,0.18943069875240326,0.9430902004241943,19890,0.0044225454,-2.092513319849968,0.114013671875,-0.013502349518239498,0.1,,
1991,9692,25.842569560000012,94.64,420,4077568,3e-05,2.0023622892796995,0.3884803056716919,0.8816391229629517,19900,0.0036746233,-2.094330075383186,0.09384765625,-0.011996331345289945,0.1,,
1992,9696,26.35808929,93.36,420,4079616,3e-05,1.0635983265936375,0.1315365731716156,0.9425204396247864,19910,0.0056173373,-2.1039217472076417,0.138330078125,-0.01429060727241449,0.1,,
,,,,,4080000,3e-05,1.1553565680980682,0.1604289710521698,0.9486045241355896,19920,0.0052394895,-2.0839170038700106,0.1380859375,-0.015495601500151678,0.1,26.046238708496094,95.8
1993,9702,25.784620829999998,94.02,420,4081664,,,,,,,,,,,,
1994,9707,26.821628540000003,94.84,420,4083712,3e-05,1.7141726106405257,0.28708380460739136,0.9313530921936035,19930,0.0060941963,-2.1162979930639265,0.152001953125,-0.0117562509723939,0.1,,
1995,9711,26.874735810000008,94.94,420,4085760,3e-05,0.9007306318730116,0.12342800199985504,0.9631878733634949,19940,0.0064831167,-2.051137278974056,0.148046875,-0.013481966272229329,0.1,,
1996,9716,26.570018090000005,94.62,420,4087808,3e-05,1.3718530364334582,0.2769044041633606,0.9307510852813721,19950,0.0037486786,-2.0612693428993225,0.138134765625,-0.01188232793356292,0.1,,
1997,9720,27.29744038,92.59,420,4089856,3e-05,1.1991473637521266,0.16665519773960114,0.9206805229187012,19960,0.004851882,-2.042121987044811,0.11240234375,-0.012652901018736885,0.1,,
,,,,,4090000,3e-05,1.6638670705258847,0.2098979651927948,0.9094351530075073,19970,0.0052383775,-1.9775473594665527,0.10849609375,-0.011874434509081766,0.1,28.25135269165039,96.4
1998,9726,27.22557027,93.4,420,4091904,,,,,,,,,,,,
1999,9730,26.442009930000005,93.39,420,4093952,3e-05,1.0396280758082868,0.11541210860013962,0.9468491077423096,19980,0.0058407597,-2.084456059336662,0.150048828125,-0.016087593662086876,0.1,,
2000,9735,27.37667642,93.03,420,4096000,3e-05,0.9971774015575647,0.1861785352230072,0.9528141617774963,19990,0.005206473,-2.0621629878878593,0.14541015625,-0.015277489728759974,0.1,,
2001,9739,27.52137913,93.15,420,4098048,3e-05,0.8787369892001152,0.1132996678352356,0.9558537006378174,20000,0.007892556,-2.020445841550827,0.15263671875,-0.012063942494569347,0.1,,
,,,,,4100000,3e-05,1.2485401678830386,0.1667993664741516,0.9265066981315613,20010,0.011159379,-2.05253182053566,0.233154296875,-0.0071541979850735515,0.1,27.51872673034668,93.0
2002,9745,27.891142830000003,92.26,420,4100096,,,,,,,,,,,,
2003,9749,27.298803059999997,93.63,420,4102144,3e-05,1.343092043325305,0.16431352496147156,0.9065245985984802,20020,0.005203712,-2.1033275336027146,0.1564453125,-0.01333396570989862,0.1,,
2004,9754,27.48966218,94.0,420,4104192,3e-05,1.3679018646478653,0.18557928502559662,0.9326934814453125,20030,0.0058008386,-2.0876354545354845,0.170458984375,-0.014181610627565533,0.1,,
2005,9758,27.296793890000004,94.13,420,4106240,3e-05,1.3139265712350607,0.2276068925857544,0.9329489469528198,20040,0.0040537342,-2.002604342997074,0.130517578125,-0.01289832787879277,0.1,,
2006,9763,27.26639099,94.49,420,4108288,3e-05,1.3720201425254346,0.2180589735507965,0.9275835156440735,20050,0.003868813,-2.076153689622879,0.11708984375,-0.012551860639359803,0.1,,
,,,,,4110000,3e-05,1.195879527553916,0.10044310986995697,0.9468597769737244,20060,0.0049805637,-2.0410406097769735,0.140283203125,-0.014274044524063357,0.1,30.252261352539062,92.4
2007,9768,28.134503769999995,93.93,420,4110336,,,,,,,,,,,,
2008,9773,27.970188910000005,94.26,420,4112384,3e-05,0.8657387930899858,0.1774308830499649,0.9593987464904785,20070,0.0070414767,-2.0566268652677535,0.149560546875,-0.014941344177350402,0.1,,
2009,9777,27.41993364,93.93,420,4114432,3e-05,0.9936472084373236,0.11280709505081177,0.9377147555351257,20080,0.00500404,-2.067898641526699,0.137451171875,-0.015369314124109223,0.1,,
2010,9782,26.51319332,93.62,420,4116480,3e-05,1.4907751370221376,0.23877286911010742,0.9136647582054138,20090,0.0038194247,-2.0983400702476502,0.12080078125,-0.012963231644243933,0.1,,
2011,9787,26.488132840000002,94.3,420,4118528,3e-05,1.5639478728175162,0.2522275447845459,0.8759010434150696,20100,0.005155744,-2.102218982577324,0.1287109375,-0.014974879124201835,0.1,,
,,,,,4120000,3e-05,1.1876986734569073,0.22031986713409424,0.9328569173812866,20110,0.0049271295,-2.096789833903313,0.125439453125,-0.011595228282385506,0.1,24.66839027404785,95.4
2012,9792,26.204946019999994,95.14,420,4120576,,,,,,,,,,,,
2013,9796,27.136339540000005,94.62,420,4122624,3e-05,1.7108572401106357,0.25774383544921875,0.9143745303153992,20120,0.005682086,-2.059709632396698,0.1306640625,-0.013113267772132531,0.1,,
2014,9801,27.840857269999997,94.27,420,4124672,3e-05,1.0660908933728934,0.16011996567249298,0.9608341455459595,20130,0.0052993074,-2.0616810247302055,0.144189453125,-0.014808130788151175,0.1,,
2015,9805,28.7708741,92.81,420,4126720,3e-05,1.2146151091903448,0.2003163844347,0.9381774663925171,20140,0.0059627146,-2.0814877063035966,0.16083984375,-0.0139497289666906,0.1,,
2016,9810,28.92312888,91.95,420,4128768,3e-05,1.0796343330293894,0.1465858817100525,0.9415750503540039,20150,0.005031864,-2.0287762492895127,0.1521484375,-0.014559700782410801,0.1,,
,,,,,4130000,3e-05,0.9643090326339007,0.12751635909080505,0.9469071626663208,20160,0.005649494,-2.095587158203125,0.13486328125,-0.015241710847476497,0.1,30.1831111907959,95.6
2017,9816,28.8414505,91.16,420,4130816,,,,,,,,,,,,
2018,9820,28.917334729999997,90.65,420,4132864,3e-05,0.7457361960783601,0.09211138635873795,0.9564427137374878,20170,0.006089522,-2.0660319566726684,0.166015625,-0.016084357042564078,0.1,,
2019,9825,27.810161080000007,92.49,420,4134912,3e-05,1.7464486796408891,0.2206466943025589,0.9113228917121887,20180,0.005063167,-2.064454783499241,0.141552734375,-0.014844115421874448,0.1,,
2020,9829,28.278749159999993,92.91,420,4136960,3e-05,1.3952567096799613,0.18087634444236755,0.9150058031082153,20190,0.0045241453,-2.0699504137039186,0.141650390625,-0.014002685807645321,0.1,,
2021,9834,28.328929079999998,93.22,420,4139008,3e-05,0.9537804424762726,0.13783890008926392,0.9433125257492065,20200,0.009781966,-2.0341809749603272,0.152685546875,-0.01104529703152366,0.1,,
,,,,,4140000,3e-05,0.761037902161479,0.10242756456136703,0.9523829817771912,20210,0.008348177,-2.0736951023340224,0.17568359375,-0.013452345272526145,0.1,26.254278564453124,96.2
2022,9839,27.93734297,93.01,420,4141056,,,,,,,,,,,,
2023,9844,27.216527040000003,93.33,420,4143104,3e-05,1.3343968015164136,0.18883734941482544,0.9020081758499146,20220,0.0066405004,-2.067708221077919,0.131689453125,-0.014884107856778428,0.1,,
2024,9848,26.87474941,92.99,420,4145152,3e-05,1.207310214266181,0.17106275260448456,0.9043498039245605,20230,0.0054578474,-2.106963908672333,0.1419921875,-0.011535972729325295,0.1,,
2025,9853,26.41427296,93.78,420,4147200,3e-05,1.180914555490017,0.11885625123977661,0.9087928533554077,20240,0.0039904946,-2.030743530392647,0.095556640625,-0.012449679803103209,0.1,,
2026,9857,26.171928810000004,94.18,420,4149248,3e-05,0.7429827310144901,0.11112930625677109,0.9486631155014038,20250,0.005256854,-2.0267675325274466,0.151953125,-0.015267102402867749,0.1,,
,,,,,4150000,3e-05,0.8189916398376227,0.13349032402038574,0.9449688792228699,20260,0.006192819,-2.057253511250019,0.12490234375,-0.013939638010924682,0.1,27.4278865814209,97.2
2027,9863,26.834170230000005,94.88,420,4151296,,,,,,,,,,,,
2028,9867,27.09860272,94.63,420,4153344,3e-05,0.9898250721395015,0.14993101358413696,0.9328362345695496,20270,0.005322527,-2.0507286533713343,0.156591796875,-0.015297667893173638,0.1,,
2029,9872,26.927027050000007,94.97,420,4155392,3e-05,0.7507801258936524,0.06936036050319672,0.9454681873321533,20280,0.006738522,-2.0489767849445344,0.164208984375,-0.014796971785835921,0.1,,
2030,9877,26.69361792,94.95,420,4157440,3e-05,1.2141737926751375,0.14124944806098938,0.9194813966751099,20290,0.0039116787,-2.0432161301374436,0.13662109375,-0.013331498834304512,0.1,,
2031,9881,26.826338179999997,93.83,420,4159488,3e-05,1.016918197274208,0.1326969861984253,0.941055953502655,20300,0.005816068,-2.0215276554226875,0.130859375,-0.015127050003502517,0.1,,
,,,,,4160000,3e-05,1.2826067615300416,0.1381395012140274,0.8930292725563049,20310,0.0036779356,-2.038914769887924,0.122998046875,-0.012481533380923792,0.1,35.48653106689453,93.8
2032,9886,26.736334489999994,93.49,420,4161536,,,,,,,,,,,,
2033,9891,27.07075633,92.75,420,4163584,3e-05,1.7355601117014885,0.3637522757053375,0.9138115048408508,20320,0.0030545567,-2.0227636635303496,0.087646484375,-0.012436792929656803,0.1,,
2034,9896,27.63732495999999,92.6,420,4165632,3e-05,1.297440817579627,0.16856347024440765,0.9401875138282776,20330,0.004862253,-2.0772402793169022,0.13115234375,-0.011902225879020989,0.1,,
2035,9900,27.45974649,92.18,420,4167680,3e-05,0.9858466099947691,0.09330517053604126,0.9350357055664062,20340,0.0058114883,-2.087872125208378,0.128662109375,-0.014379707435728051,0.1,,
2036,9905,27.83236699,92.79,420,4169728,3e-05,1.312377278879285,0.22900520265102386,0.9368947744369507,20350,0.0032827747,-2.019411551952362,0.11640625,-0.010295054398011417,0.1,,
,,,,,4170000,3e-05,0.9371323123574257,0.13443097472190857,0.9419219493865967,20360,0.0047585415,-1.9990018397569655,0.1228515625,-0.012284542748238892,0.1,24.949210357666015,94.2
2037,9910,27.55245427,93.12,420,4171776,,,,,,,,,,,,
2038,9914,27.17619901,93.74,420,4173824,3e-05,1.3237475998699666,0.12492620199918747,0.900221049785614,20370,0.0054515526,-2.078998866677284,0.13740234375,-0.013993519311770796,0.1,,
2039,9919,27.031787020000003,93.86,420,4175872,3e-05,0.7387185227125883,0.07201649993658066,0.9512631893157959,20380,0.006785318,-1.9971449583768845,0.161572265625,-0.015327545933541842,0.1,,
2040,9923,26.59013721,93.87,420,4177920,3e-05,1.265919230505824,0.15353438258171082,0.9266397356987,20390,0.0048430264,-2.010420362651348,0.17001953125,-0.011416471406118945,0.1,,
2041,9928,27.35678237,92.74,421,4179968,3e-05,1.0051971957087518,0.12861855328083038,0.9361811876296997,20400,0.006863917,-2.0534302994608877,0.15341796875,-0.016223788377828896,0.1,,
,,,,,4180000,3e-05,0.9209828626364469,0.08397264033555984,0.9415276646614075,20410,0.004584467,-1.9714926898479461,0.122216796875,-0.01333446911885403,0.1,22.107798385620118,99.6
2042,9933,27.069983999999998,92.69,420,4182016,,,,,,,,,,,,
2043,9938,26.813773120000004,93.29,420,4184064,3e-05,1.3460723910480739,0.14632350206375122,0.9152766466140747,20420,0.0047756014,-2.038220527768135,0.137646484375,-0.013604612479684874,0.1,,
2044,9943,25.90557304,94.17,421,4186112,3e-05,1.3623770385980607,0.34010881185531616,0.9190245866775513,20430,0.0050501805,-2.0209634959697724,0.136376953125,-0.013970793812768533,0.1,,
2045,9947,25.87692942,93.87,421,4188160,3e-05,0.8748064815998078,0.11606839299201965,0.933894157409668,20440,0.0052292445,-2.035669395327568,0.13056640625,-0.013722027317271568,0.1,,
,,,,,4190000,3e-05,2.0083341345191004,0.34630095958709717,0.889280378818512,20450,0.0033968794,-2.044379559159279,0.0904296875,-0.013176663318881765,0.1,27.07333097457886,87.2
2046,9953,25.81777321,95.52,420,4190208,,,,,,,,,,,,
2047,9957,26.29174854,95.13,421,4192256,3e-05,1.6838143222033977,0.2419964224100113,0.9124270081520081,20460,0.0065524527,-2.0429832994937898,0.1376953125,-0.013735149794956669,0.1,,
2048,9962,26.866083189999998,94.41,421,4194304,3e-05,1.2034678034484387,0.15145620703697205,0.9260485768318176,20470,0.004032327,-2.0051911801099775,0.12431640625,-0.013804643449839204,0.1,,
2049,9966,27.351587399999993,94.06,421,4196352,3e-05,1.1555584762245417,0.15431547164916992,0.9200217723846436,20480,0.0058083166,-2.033738599717617,0.12177734375,-0.014925193856470287,0.1,,
2050,9971,27.499060099999998,94.72,421,4198400,3e-05,1.7606353238224983,0.23414567112922668,0.9038280844688416,20490,0.0056255516,-2.052240125834942,0.147021484375,-0.014233998610870912,0.1,,
,,,,,4200000,3e-05,1.3119907826185226,0.2111751139163971,0.9396830201148987,20500,0.0045199394,-2.016989488899708,0.121630859375,-0.013132092263549566,0.1,25.677163314819335,95.2
2051,9976,27.536999840000004,94.65,421,4200448,,,,,,,,,,,,
2052,9981,26.471095410000004,94.22,421,4202496,3e-05,0.7780557796359062,0.1250673234462738,0.9561785459518433,20510,0.0042236773,-2.0630665749311445,0.13994140625,-0.015315057698171586,0.1,,
2053,9985,26.20675721,95.74,421,4204544,3e-05,1.6252056300640105,0.17565637826919556,0.9058707356452942,20520,0.0033212788,-2.0541592285037042,0.1068359375,-0.013259448175085708,0.1,,
2054,9990,26.0949333,96.15,421,4206592,3e-05,1.2096618048846721,0.18931660056114197,0.930957555770874,20530,0.0050233705,-2.0002821534872055,0.1189453125,-0.014810743514681235,0.1,,
2055,9994,25.98835376,95.9,421,4208640,3e-05,1.191172143816948,0.16571594774723053,0.9316852688789368,20540,0.0055398038,-2.0155571177601814,0.121240234375,-0.013000859296880662,0.1,,
,,,,,4210000,3e-05,0.957609629817307,0.13484594225883484,0.9607241153717041,20550,0.0078869695,-2.0546718880534174,0.18974609375,-0.014476995501900092,0.1,33.72745971679687,81.4
2056,10000,26.436854800000003,94.39,421,4210688,,,,,,,,,,,,
2057,10004,27.901876889999993,93.25,421,4212736,3e-05,1.5016799956560134,0.1887185126543045,0.9371790289878845,20560,0.0046735834,-2.0489317163825036,0.17626953125,-0.013378570228815079,0.1,,
2058,10009,28.467800280000002,92.57,421,4214784,3e-05,1.0337204590439797,0.13852179050445557,0.9499766230583191,20570,0.005636234,-2.011582562327385,0.148828125,-0.01526998677290976,0.1,,
2059,10013,28.956040890000004,91.55,421,4216832,3e-05,1.292921509221196,0.1466464251279831,0.9408105611801147,20580,0.005337315,-2.050546483695507,0.14033203125,-0.016139913292136043,0.1,,
2060,10018,28.55136641,91.69,421,4218880,3e-05,1.3765082638710737,0.19251078367233276,0.9237788915634155,20590,0.005192481,-2.049131728708744,0.1482421875,-0.011784589290618897,0.1,,
,,,,,4220000,3e-05,2.051789613813162,0.19294473528862,0.8777436017990112,20600,0.0053446805,-2.040799058973789,0.1328125,-0.015533858927665279,0.1,28.160282135009766,85.6
2061,10024,28.512975400000002,92.58,421,4220928,,,,,,,,,,,,
2062,10028,27.33744482,94.34,421,4222976,3e-05,1.6595725819468499,0.2270360291004181,0.8887456655502319,20610,0.00493092,-2.0802509874105453,0.149560546875,-0.01615000781021081,0.1,,
2063,10033,27.22185631,93.89,421,4225024,3e-05,0.8532783914357424,0.11648597568273544,0.9356418251991272,20620,0.008573066,-2.0826285004615785,0.170654296875,-0.013963438902283087,0.1,,
2064,10037,26.32170303,93.23,421,4227072,3e-05,1.3038510397076606,0.19287078082561493,0.9223352074623108,20630,0.0040900065,-2.0932191401720046,0.11162109375,-0.011760509642772376,0.1,,
2065,10042,26.065954929999997,94.43,421,4229120,3e-05,1.9177190978080034,0.19330298900604248,0.8940175771713257,20640,0.005486324,-2.1590552031993866,0.10947265625,-0.010185700439615175,0.1,,
,,,,,4230000,3e-05,1.3892048962414265,0.26196324825286865,0.925340473651886,20650,0.0056724953,-2.063611848652363,0.135986328125,-0.012471908918814733,0.1,28.048347091674806,97.8
2066,10047,25.630132290000002,94.09,421,4231168,,,,,,,,,,,,
2067,10052,26.25209935,93.28,421,4233216,3e-05,1.7960284419357777,0.23260340094566345,0.9131890535354614,20660,0.0042037223,-2.0736520260572435,0.117578125,-0.015469157410552725,0.1,,
2068,10057,26.71329703,93.94,421,4235264,3e-05,1.0572177737951278,0.1395074874162674,0.9430997371673584,20670,0.0051284977,-2.104822316765785,0.153662109375,-0.014708475396037101,0.1,,
2069,10062,27.88756478,93.75,421,4237312,3e-05,1.108177249506116,0.1032785177230835,0.9368836879730225,20680,0.005917653,-2.074131777882576,0.14013671875,-0.014540697037591598,0.1,,
2070,10067,25.895705040000003,95.16,421,4239360,3e-05,0.8160683514550329,0.09583599865436554,0.952850341796875,20690,0.0063227285,-2.031928077340126,0.13232421875,-0.012946943735005333,0.1,,
,,,,,4240000,3e-05,1.5028482154011726,0.19024446606636047,0.8876566886901855,20700,0.0051137917,-2.1061399549245836,0.164306640625,-0.012073393102036789,0.1,23.239027881622313,93.4
2071,10072,26.613242370000002,93.61,421,4241408,,,,,,,,,,,,
2072,10077,26.136744240000002,93.42,421,4243456,3e-05,1.1893208991736173,0.14786000549793243,0.9440903067588806,20710,0.0057439227,-2.000767095386982,0.136279296875,-0.01535524224746041,0.1,,
2073,10082,25.848955680000003,93.72,421,4245504,3e-05,1.0816486779600383,0.12392772734165192,0.9502402544021606,20720,0.009767536,-2.0631091967225075,0.179736328125,-0.013099044555565343,0.1,,
2074,10086,26.32045074,92.73,421,4247552,3e-05,0.8445076409727335,0.1206861361861229,0.9592671990394592,20730,0.0047247317,-2.0176976323127747,0.17646484375,-0.011162524862447754,0.1,,
2075,10091,27.019504359999996,93.44,421,4249600,3e-05,0.9412343574687838,0.14466969668865204,0.9415666460990906,20740,0.005005638,-2.0543885633349417,0.148779296875,-0.014737071460695006,0.1,,
,,,,,4250000,3e-05,1.2747170098125935,0.22152623534202576,0.943649411201477,20750,0.0046877377,-2.044194956123829,0.123046875,-0.012749456911114976,0.1,23.996828269958495,94.8
2076,10096,26.94674825,94.62,421,4251648,,,,,,,,,,,,
2077,10101,26.08911565,95.93,421,4253696,3e-05,2.062046691775322,0.22633907198905945,0.8911061882972717,20760,0.004439958,-2.043221592903137,0.136328125,-0.01131086380337365,0.1,,
2078,10106,25.963629020000003,96.07,421,4255744,3e-05,1.5277752067893744,0.19554094970226288,0.9074224829673767,20770,0.004269004,-2.083297497034073,0.125537109375,-0.014937471304438076,0.1,,
2079,10111,25.73932527,96.15,421,4257792,3e-05,1.2712558843195438,0.21344223618507385,0.9206647276878357,20780,0.0045576002,-2.03179419785738,0.107568359375,-0.01447330393420998,0.1,,
2080,10115,26.42233454,94.88,421,4259840,3e-05,1.3461108583956958,0.13647763431072235,0.9362807273864746,20790,0.0058305026,-2.087079441547394,0.132275390625,-0.015120606645359658,0.1,,
,,,,,4260000,3e-05,1.0692615911364556,0.1739485263824463,0.9426875710487366,20800,0.005904178,-2.046691431105137,0.169384765625,-0.013280462560942397,0.1,22.066332244873045,103.0
2081,10121,26.211493570000002,95.78,421,4261888,,,,,,,,,,,,
2082,10126,27.057247959999994,94.22,421,4263936,3e-05,1.3234031181782484,0.14763112366199493,0.9370094537734985,20810,0.0059580915,-2.1069678574800492,0.154736328125,-0.01563314976519905,0.1,,
2083,10130,27.0228742,93.92,421,4265984,3e-05,1.266704575717449,0.16053903102874756,0.9409592747688293,20820,0.005837004,-2.0307387858629227,0.155810546875,-0.014444573130458594,0.1,,
2084,10135,26.767646389999996,94.05,421,4268032,3e-05,1.3793755564838648,0.2698628902435303,0.9472072720527649,20830,0.0067156693,-2.122485229372978,0.153369140625,-0.012028131046099589,0.1,,
,,,,,4270000,3e-05,2.0683318100869656,0.30521392822265625,0.9150837659835815,20840,0.0044411058,-2.078755033016205,0.116845703125,-0.012957392909447663,0.1,33.62890281677246,85.0
2085,10140,26.450005660000002,93.0,421,4270080,,,,,,,,,,,,
2086,10145,26.594040189999998,93.07,421,4272128,3e-05,1.988161990046501,0.27151980996131897,0.9135252237319946,20850,0.004446428,-2.0875276058912275,0.137109375,-0.013736692420206965,0.1,,
2087,10150,26.450519789999998,92.67,421,4274176,3e-05,1.3865806967020036,0.15497347712516785,0.914738655090332,20860,0.005340063,-2.007584270834923,0.1216796875,-0.014415314595680684,0.1,,
2088,10155,26.51300846,92.49,421,4276224,3e-05,1.021524241566658,0.12324507534503937,0.9465187788009644,20870,0.005779529,-2.095274069905281,0.1619140625,-0.013378096633823588,0.1,,
2089,10159,26.828484029999995,93.34,421,4278272,3e-05,1.8634801931679248,0.2712264358997345,0.9104107618331909,20880,0.0045092413,-2.077453154325485,0.1046875,-0.013328301359433681,0.1,,
,,,,,4280000,3e-05,1.5124283794313669,0.24998527765274048,0.939771831035614,20890,0.0041768737,-2.0959612846374513,0.11826171875,-0.012284842896042392,0.1,34.32243194580078,81.6
2090,10164,27.132222389999995,93.64,421,4280320,,,,,,,,,,,,
2091,10169,26.96432401,93.49,421,4282368,3e-05,1.173156151920557,0.23166725039482117,0.9363911151885986,20900,0.004969555,-2.0424384236335755,0.12265625,-0.013943452504463494,0.1,,
2092,10174,25.97807473,93.77,421,4284416,3e-05,1.7226580262184144,0.2690645456314087,0.9102270603179932,20910,0.0041172337,-2.116188478469849,0.122265625,-0.012212334654759616,0.1,,
2093,10178,26.187252519999998,93.73,421,4286464,3e-05,1.6720117196440696,0.388205885887146,0.9033375382423401,20920,0.00509141,-2.1466553032398226,0.149462890625,-0.014048595150234178,0.1,,
2094,10183,25.619139259999997,93.88,421,4288512,3e-05,1.5660279750823975,0.22533288598060608,0.9335729479789734,20930,0.004992038,-2.1409202605485915,0.115673828125,-0.014903628820320591,0.1,,
,,,,,4290000,3e-05,1.3864011246711017,0.21600300073623657,0.9423888921737671,20940,0.0043191263,-2.145258328318596,0.1001953125,-0.013067686173599213,0.1,30.95528793334961,86.0
2095,10189,25.124976999999998,93.71,421,4290560,,,,,,,,,,,,
2096,10194,25.646234010000004,92.82,421,4292608,3e-05,1.9331792548298836,0.3845173716545105,0.8982540965080261,20950,0.004733046,-2.1323426246643065,0.13798828125,-0.014889473689254373,0.1,,
2097,10198,26.449732860000005,91.46,421,4294656,3e-05,1.693670555204153,0.2351653128862381,0.9111714363098145,20960,0.006289062,-2.1607156068086626,0.12216796875,-0.01614030567870941,0.1,,
2098,10203,25.558816529999998,92.27,421,4296704,3e-05,1.745023001730442,0.21017029881477356,0.911141037940979,20970,0.0056049703,-2.065633514523506,0.13583984375,-0.01539002096396871,0.1,,
2099,10208,26.26045871,91.78,421,4298752,3e-05,1.5711463641375303,0.2093352973461151,0.9317574501037598,20980,0.003657145,-2.121577125787735,0.1251953125,-0.012768757052253932,0.1,,
,,,,,4300000,3e-05,1.7017165012657642,0.20063388347625732,0.9307059645652771,20990,0.0053661275,-2.0770287930965425,0.12275390625,-0.014391174155753106,0.1,35.00769157409668,88.4
2100,10213,25.8883204,92.95,421,4300800,,,,,,,,,,,,
2101,10218,25.24535422,94.69,421,4302848,3e-05,2.334103675186634,0.29287615418434143,0.8908109068870544,21000,0.0049007265,-2.1750775814056396,0.161865234375,-0.01057641648221761,0.1,,
2102,10223,25.444953960000003,95.59,421,4304896,3e-05,1.7010682184249162,0.2977854907512665,0.926109790802002,21010,0.005463171,-2.115980049967766,0.144580078125,-0.014149892347631976,0.1,,
2103,10227,26.05812526,96.53,421,4306944,3e-05,1.3992393523454667,0.20324963331222534,0.9371389150619507,21020,0.0054502618,-2.0780901089310646,0.122607421875,-0.014542461492237636,0.1,,
2104,10232,26.79852212,95.76,421,4308992,3e-05,1.2542030464857816,0.2042628824710846,0.9442989230155945,21030,0.005371606,-2.0748377621173857,0.13017578125,-0.013928012549877166,0.1,,
