time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/entropy_loss,train/loss,train/n_updates,train/clip_fraction,train/explained_variance,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
,,,820000,,,0.002998152415966615,0.0003,0.2,-0.4850078492425382,1.229205846786499,4000,0.10517578125,0.8754825592041016,0.045091324,1.8078390234149992,6.560106086730957,63.0
3786,2.21788368,401,821248,67.24,216,,,,,,,,,,,,
3789,2.66977745,402,823296,67.63,217,-0.0029052123398287224,0.0003,0.2,-0.47277133641764524,0.21467991173267365,4010,0.11083984375,0.9216899275779724,0.011523439,0.7140297217760235,,
3793,3.1315370200000006,403,825344,67.51,217,-0.00375254544778727,0.0003,0.2,-0.4779634863138199,0.21338197588920593,4020,0.094384765625,0.8823496103286743,0.024734365,1.1270299942232669,,
3796,2.79784597,404,827392,67.62,217,-0.004250103852245957,0.0003,0.2,-0.48202329184859993,0.20063811540603638,4030,0.11123046875,0.84181147813797,0.011988202,0.8720420803874731,,
3799,3.6598383800000005,405,829440,67.23,218,-0.0076839313653181305,0.0003,0.2,-0.4949637916870415,0.16595681011676788,4040,0.096728515625,0.9008631110191345,0.013108918,0.7984501522965729,,
,,,830000,,,-0.003077015082453727,0.0003,0.2,-0.4810383979231119,0.29466134309768677,4050,0.097314453125,0.9247256517410278,0.0171673,0.8047316676005721,6.30580883026123,61.8
3802,3.6523158700000007,406,831488,67.57,218,,,,,,,,,,,,
3805,4.28183314,407,833536,66.37,219,-0.006263287483307067,0.0003,0.2,-0.48197557386010886,0.22458341717720032,4060,0.09921875,0.9021580815315247,0.010819581,0.8292926651425659,,
3809,3.013863,408,835584,67.06,219,-0.00759571091766702,0.0003,0.2,-0.4920456764288247,0.3016064763069153,4070,0.1013671875,0.8609766960144043,0.024684943,1.0639421357773244,,
3812,3.1291157600000004,409,837632,66.84,219,-0.0029885273390391374,0.0003,0.2,-0.46428309585899113,0.46352195739746094,4080,0.092431640625,0.9047136902809143,0.014492929,1.3644499006681143,,
3815,1.5674954099999996,410,839680,67.89,220,-0.007019425067119301,0.0003,0.2,-0.47942216265946624,0.6714187860488892,4090,0.079150390625,0.8698103427886963,0.012166236,1.4611602533608674,,
,,,840000,,,-0.0063037896368769,0.0003,0.2,-0.4718449837528169,0.5461677312850952,4100,0.091650390625,0.9014377593994141,0.009507157,1.193353382870555,0.19807777404785157,70.8
3819,1.5963902800000003,411,841728,68.32,220,,,,,,,,,,,,
3822,2.3810616199999997,412,843776,67.54,220,-0.0065144164393132085,0.0003,0.2,-0.4865989476442337,0.5045546889305115,4110,0.107275390625,0.7420282363891602,0.028467579,2.16512183919549,,
3825,2.588732399999999,413,845824,67.75,221,-0.005414784217282431,0.0003,0.2,-0.4808525745756924,0.6605527997016907,4120,0.073388671875,0.8688867092132568,0.010743278,1.654460273310542,,
3828,4.480659029999999,414,847872,66.78,221,-0.006477297340461518,0.0003,0.2,-0.5142173735424876,0.37887847423553467,4130,0.114306640625,0.912577211856842,0.019760922,1.0273005299270153,,
3831,3.4519785800000005,415,849920,67.23,221,-0.005240989274170715,0.0003,0.2,-0.5067527184262872,0.2095813900232315,4140,0.119091796875,0.946213960647583,0.035911668,0.9316560346633196,,
,,,850000,,,-0.005504622697480954,0.0003,0.2,-0.488676081597805,0.5256609916687012,4150,0.1017578125,0.8734208941459656,0.020697445,1.4655634004622697,1.3918090261518956,69.6
3835,3.64472563,416,851968,67.33,222,,,,,,,,,,,,
3838,3.392634459999999,417,854016,67.36,222,-0.0037114395410753785,0.0003,0.2,-0.4946567449718714,0.4099702835083008,4160,0.092578125,0.8987200856208801,0.02154293,1.1081122382543982,,
3841,4.37412204,418,856064,66.52,222,-0.002367369290732313,0.0003,0.2,-0.4911184865050018,0.49040329456329346,4170,0.118505859375,0.9231798052787781,0.01807591,0.7888871083036065,,
3844,4.311306480000001,419,858112,66.63,223,-0.0034943616585223934,0.0003,0.2,-0.49568824665620925,0.2577122747898102,4180,0.107080078125,0.9031981825828552,0.011936319,0.908294331561774,,
,,,860000,,,3.7296667869668454e-05,0.0003,0.2,-0.5223404593765736,0.1262773871421814,4190,0.09306640625,0.9452793598175049,0.021159016,0.7389718591235578,1.5661643505096436,69.6
3848,4.240644069999999,420,860160,67.24,223,,,,,,,,,,,,
3851,3.91357488,421,862208,67.93,223,-0.007329207411385141,0.0003,0.2,-0.5156914382241666,0.4035157859325409,4200,0.083935546875,0.8863651752471924,0.01291305,1.0940448540262877,,
3854,3.8636219200000004,422,864256,68.02,224,-0.004145957819855539,0.0003,0.2,-0.5139857373200357,0.28996020555496216,4210,0.096875,0.9205214381217957,0.027318772,0.886291379109025,,
3857,3.6892234599999996,423,866304,68.35,224,-0.005033353264298057,0.0003,0.2,-0.5222493739798665,0.36933577060699463,4220,0.094140625,0.8854721784591675,0.013943704,1.1881769388914107,,
3860,3.1374590799999997,424,868352,67.59,224,-0.002331784371199319,0.0003,0.2,-0.528263845667243,0.2809469997882843,4230,0.10703125,0.9212449193000793,0.03408723,1.0583617142401636,,
,,,870000,,,-0.00276504763023695,0.0003,0.2,-0.5394724814221263,0.3196224570274353,4240,0.094140625,0.9372788667678833,0.01120919,0.9175773247145116,1.610597825050354,65.4
3864,2.5983658700000003,425,870400,68.47,225,,,,,,,,,,,,
3867,2.4990571900000003,426,872448,68.53,225,-0.003821326163597405,0.0003,0.2,-0.5348349646665156,0.3631221055984497,4250,0.113427734375,0.8850323557853699,0.018035073,1.298306667432189,,
3870,1.05897353,427,874496,68.71,225,0.002478841609263327,0.0003,0.2,-0.5143428601324558,0.27329570055007935,4260,0.104345703125,0.9062861800193787,0.03681147,1.1078199324198068,,
3873,1.62489473,428,876544,68.41,226,-0.004070231973310001,0.0003,0.2,-0.5069262502714992,0.32069310545921326,4270,0.06748046875,0.9210127592086792,0.008850374,1.2120638189837336,,
3877,0.45053944,429,878592,68.25,226,-0.006123936014046194,0.0003,0.2,-0.5371119466610252,0.21697655320167542,4280,0.133740234375,0.9326844811439514,0.032772016,1.0433169544674457,,
,,,880000,,,-0.002708207366231363,0.0003,0.2,-0.5264477352611721,0.3790806531906128,4290,0.1234375,0.8477922081947327,0.022118494,1.1175286015495658,-6.386632800102234,71.4
3880,1.3558348900000003,430,880640,68.14,226,,,,,,,,,,,,
3883,-0.21278627000000014,431,882688,68.89,227,-0.0040936864119430535,0.0003,0.2,-0.5766591176390647,0.2490864098072052,4300,0.137841796875,0.8956760168075562,0.014983062,1.0103832754306494,,
3887,-0.20376575000000002,432,884736,69.25,227,-0.003735051449621096,0.0003,0.2,-0.5566202947869897,0.4511939287185669,4310,0.076025390625,0.8407974243164062,0.0103637595,1.5716502705588937,,
3890,-0.33822087,433,886784,69.34,227,-0.007305620078113861,0.0003,0.2,-0.5525410073809326,0.5176860690116882,4320,0.11640625,0.864711582660675,0.01060902,1.4588621128350496,,
3893,0.6172283199999999,434,888832,68.73,228,-0.0021218356108875015,0.0003,0.2,-0.5425856585614384,0.4028003513813019,4330,0.1111328125,0.8625288009643555,0.015056578,1.3077148986980318,,
,,,890000,,,-0.0005689509722287767,0.0003,0.2,-0.5510472651571036,0.38735145330429077,4340,0.103271484375,0.8342322111129761,0.029703438,0.9964245954528451,2.081422805786133,65.4
3896,0.85748598,435,890880,68.35,228,,,,,,,,,,,,
3900,1.52698891,436,892928,67.78,228,-0.006659519398817792,0.0003,0.2,-0.5605972318910062,0.44338274002075195,4350,0.142578125,0.8887901306152344,0.0241476,1.6020791756920516,,
3903,1.0626959699999998,437,894976,67.93,229,-0.005053012947610114,0.0003,0.2,-0.5380255685187876,0.33277207612991333,4360,0.096044921875,0.9069606065750122,0.014378468,1.2289186208508909,,
3906,0.47908991,438,897024,68.4,229,-0.00347725529645686,0.0003,0.2,-0.5765761888585985,0.5456666946411133,4370,0.107470703125,0.7857040762901306,0.017178826,1.5060029997490347,,
3909,1.34187657,439,899072,67.65,229,-0.005437162202724721,0.0003,0.2,-0.5607740178704261,0.24771904945373535,4380,0.133251953125,0.8665032982826233,0.020738011,1.4793038936331868,,
,,,900000,,,-0.0001488939655246213,0.0003,0.2,-0.560895565804094,0.3407524824142456,4390,0.129833984375,0.8009320497512817,0.045642465,1.3699596217833458,4.217149829864502,67.2
3913,1.5651609499999999,440,901120,67.87,230,,,,,,,,,,,,
3916,2.9288992199999995,441,903168,67.42,230,-0.0001385268522426486,0.0003,0.2,-0.5589611678384244,0.2855827510356903,4400,0.131982421875,0.9081109166145325,0.030024633,1.0189315415918827,,
3919,2.1120605100000005,442,905216,68.5,230,-0.008285848250670825,0.0003,0.2,-0.5563119173049926,0.39933305978775024,4410,0.10419921875,0.8996484279632568,0.011496758,1.3340877328068017,,
3922,1.69307913,443,907264,68.22,231,-0.004317294737847988,0.0003,0.2,-0.5445860215462744,0.33400464057922363,4420,0.150537109375,0.8585355281829834,0.020011485,1.0726385255344213,,
3925,2.64395829,444,909312,67.17,231,-0.006391543005884159,0.0003,0.2,-0.523860888928175,0.5430259704589844,4430,0.0935546875,0.8244885802268982,0.023758061,2.486142204515636,,
,,,910000,,,-0.0015249345553456806,0.0003,0.2,-0.5366170718334615,0.303762823343277,4440,0.126708984375,0.8771792054176331,0.022355337,1.260448647942394,4.432954639196396,64.8
3929,2.3838739199999996,445,911360,67.54,231,,,,,,,,,,,,
3932,3.2904220799999995,446,913408,67.18,232,0.0025015694664034527,0.0003,0.2,-0.5407365331426263,0.33177679777145386,4450,0.14853515625,0.8841534852981567,0.043318633,0.8151259479112923,,
3935,2.5089688,447,915456,67.75,232,-0.0024471359894960186,0.0003,0.2,-0.523964395467192,0.34700313210487366,4460,0.115478515625,0.9115086793899536,0.01843789,0.9912573957815767,,
3938,2.6010988,448,917504,67.32,232,-0.0005669551974278875,0.0003,0.2,-0.5060760746710002,0.47417908906936646,4470,0.110791015625,0.8923115134239197,0.021416739,1.0767159868963063,,
3942,1.95448605,449,919552,67.5,233,0.004146717412368162,0.0003,0.2,-0.5019011842086911,0.3194372355937958,4480,0.143798828125,0.8835828900337219,0.07839687,1.1210873008705675,,
,,,920000,,,-0.0045241871383041145,0.0003,0.2,-0.5007166206836701,0.5652380585670471,4490,0.095068359375,0.869749903678894,0.017244158,1.4286673991940915,-0.5242696285247803,75.6
3945,2.5130799300000004,450,921600,67.78,233,,,,,,,,,,,,
3948,2.29027094,451,923648,67.42,233,-0.0037556365714408457,0.0003,0.2,-0.5355720553547144,0.34710702300071716,4500,0.123681640625,0.862052321434021,0.021820027,1.3351880498230457,,
3952,2.3338228400000003,452,925696,67.54,234,-0.004021160452975891,0.0003,0.2,-0.4985842453315854,0.2718299627304077,4510,0.1046875,0.8970751166343689,0.019535497,0.9871854644268752,,
3955,2.1597902099999997,453,927744,67.41,234,-0.006057314698409755,0.0003,0.2,-0.5077812474220991,0.3696897625923157,4520,0.12001953125,0.8911855816841125,0.01929571,1.0097895014099776,,
3958,2.9503998,454,929792,67.02,234,-0.00041338786686537785,0.0003,0.2,-0.4864897707477212,0.24541355669498444,4530,0.119921875,0.904000461101532,0.024915513,0.7781214822083712,,
,,,930000,,,0.0034584187640575694,0.0003,0.2,-0.4594818899407983,0.22871750593185425,4540,0.129052734375,0.9048479795455933,0.04249555,0.6453951855190099,-3.134166640043259,69.6
3961,3.54239622,455,931840,66.97,235,,,,,,,,,,,,
3965,3.7523024200000004,456,933888,66.64,235,-0.004651268148882082,0.0003,0.2,-0.4856858864426613,0.4092617630958557,4550,0.095654296875,0.75191330909729,0.020265875,1.44997618785128,,
3968,3.1665950499999997,457,935936,66.79,235,-0.0011609231471084059,0.0003,0.2,-0.47155417399480937,0.31522706151008606,4560,0.11865234375,0.8959366679191589,0.016674321,0.7560290629975498,,
3971,2.6835754499999998,458,937984,66.57,236,-0.001881803861761,0.0003,0.2,-0.4739697802811861,0.2873166799545288,4570,0.10576171875,0.8586269021034241,0.015819889,1.2092203271575273,,
,,,940000,,,-0.004663390138739487,0.0003,0.2,-0.49287310149520636,0.30126720666885376,4580,0.093603515625,0.7948940992355347,0.015693415,1.2316225089132786,0.39016653299331666,69.6
3975,2.88964246,459,940032,66.45,236,,,,,,,,,,,,
3978,2.86705894,460,942080,67.06,236,-0.0014748780158697627,0.0003,0.2,-0.4945050189271569,0.192156583070755,4590,0.147802734375,0.8874638676643372,0.04793645,0.8721668648533523,,
3981,3.4567651600000007,461,944128,67.0,237,0.0003194384087692015,0.0003,0.2,-0.45948349637910724,0.22245287895202637,4600,0.1013671875,0.9089621305465698,0.010779794,0.7287466733716428,,
3984,3.6962856000000004,462,946176,67.21,237,-0.0023368543785181827,0.0003,0.2,-0.4573615415021777,0.22517359256744385,4610,0.086376953125,0.9375137686729431,0.018884279,0.7657583637163043,,
3987,3.9307685400000003,463,948224,67.02,237,-0.003707618026237469,0.0003,0.2,-0.4531605618074536,0.16689668595790863,4620,0.1171875,0.9459713101387024,0.014326829,0.8587475709151476,,
,,,950000,,,-0.0028816558253311085,0.0003,0.2,-0.4537323021329939,0.3741370141506195,4630,0.060595703125,0.9020620584487915,0.009347141,1.0826017341576517,5.976141560077667,66.6
3991,3.94592977,464,950272,67.42,238,,,,,,,,,,,,
3994,3.5623947899999995,465,952320,67.57,238,-0.002529713780677412,0.0003,0.2,-0.4612231240607798,0.4540915787220001,4640,0.1107421875,0.8858110904693604,0.015008016,0.9560743068344891,,
3997,3.4988113999999992,466,954368,67.84,238,-0.003463896407629363,0.0003,0.2,-0.456808854918927,0.26842764019966125,4650,0.115283203125,0.887068510055542,0.02408512,0.575850538443774,,
4001,2.7298285000000004,467,956416,68.38,239,-0.0020948688732460143,0.0003,0.2,-0.4798847586847842,0.1451614797115326,4660,0.109130859375,0.9042845964431763,0.036502127,0.6783661074470728,,
4004,2.9866362200000003,468,958464,68.67,239,-0.002076611494703684,0.0003,0.2,-0.4579823757521808,0.3262569010257721,4670,0.0763671875,0.8870477080345154,0.00899997,0.9120971912518143,,
,,,960000,,,-0.003071565099526197,0.0003,0.2,-0.4693399685434997,0.17725259065628052,4680,0.129345703125,0.9351520538330078,0.04530618,0.6036558800376952,-0.033219766616821286,69.6
4007,3.7846761300000002,469,960512,67.6,239,,,,,,,,,,,,
4010,3.8317921099999994,470,962560,67.75,239,-0.008396774025459307,0.0003,0.2,-0.462645816244185,0.2193048596382141,4690,0.100146484375,0.9309442639350891,0.011889556,0.8392746084835381,,
4014,4.04431288,471,964608,67.3,240,-0.003987587372830603,0.0003,0.2,-0.49357454674318435,0.23109105229377747,4700,0.093603515625,0.9279470443725586,0.022245474,0.6309988498222083,,
4017,4.27776578,472,966656,67.96,240,-0.003837956134520937,0.0003,0.2,-0.48458050228655336,0.15800805389881134,4710,0.116064453125,0.9427018761634827,0.011695686,0.7200094319880008,,
4020,3.30551787,473,968704,68.07,240,-0.001901308169180993,0.0003,0.2,-0.5077823480591178,0.06113671883940697,4720,0.10478515625,0.939769446849823,0.022407211,0.5098241558298469,,
,,,970000,,,-0.002367440739180893,0.0003,0.2,-0.4775402843952179,0.10124842822551727,4730,0.073486328125,0.936444103717804,0.009872247,0.7192406526766717,5.291919159889221,64.8
4023,3.5374871799999994,474,970752,68.23,241,,,,,,,,,,,,
4027,3.1686823499999996,475,972800,67.57,241,-0.00048043471833807415,0.0003,0.2,-0.48306422811001537,0.13378912210464478,4740,0.10390625,0.9502138495445251,0.018165942,0.648660252103582,,
4030,3.5042804000000003,476,974848,67.78,241,-0.0017845026464783586,0.0003,0.2,-0.4873097433708608,0.20325499773025513,4750,0.1072265625,0.943888247013092,0.023037734,0.5652580095455051,,
4033,4.0714494299999995,477,976896,67.26,242,-0.00729233528545592,0.0003,0.2,-0.5005325214006007,0.10007010400295258,4760,0.11806640625,0.9515119791030884,0.014899442,0.6023402483202517,,
4036,3.60168652,478,978944,68.28,242,-0.003118707133035059,0.0003,0.2,-0.4959851468913257,0.16751091182231903,4770,0.08408203125,0.9265713095664978,0.013755254,0.5774137825937942,,
,,,980000,,,-0.0037534875838900915,0.0003,0.2,-0.5244340045377612,0.35778236389160156,4780,0.1083984375,0.9127398729324341,0.011389326,0.5043063177261502,4.347952651977539,64.8
4040,3.26581561,479,980992,69.52,242,,,,,,,,,,,,
4043,3.2475740500000008,480,983040,69.79,243,-0.005084068803989794,0.0003,0.2,-0.538192031159997,0.2502780556678772,4790,0.0755859375,0.9333854913711548,0.0208583,0.759040480852127,,
4046,2.7429286100000003,481,985088,70.06,243,-0.0027935695376072544,0.0003,0.2,-0.5298914007842541,0.22587116062641144,4800,0.11806640625,0.8552079200744629,0.013808358,1.0311767284758389,,
4049,2.4213948300000006,482,987136,70.2,243,-0.0007455775521520991,0.0003,0.2,-0.5295494938269257,0.444452166557312,4810,0.0921875,0.909845232963562,0.014699744,1.0212671036832035,,
4052,2.67608267,483,989184,69.27,244,-0.0028875657750177196,0.0003,0.2,-0.536396006681025,0.22031909227371216,4820,0.104248046875,0.9138495922088623,0.015273418,0.734854444488883,,
,,,990000,,,0.0006568879893166013,0.0003,0.2,-0.49989665048196913,0.3763546347618103,4830,0.10859375,0.8380586504936218,0.019109491,0.9148176656104624,6.069660472869873,66.0
4056,3.26467487,484,991232,69.34,244,,,,,,,,,,,,
4059,3.77733002,485,993280,68.59,244,-0.00403436859633075,0.0003,0.2,-0.5415006878785789,0.21336498856544495,4840,0.114306640625,0.8967114090919495,0.020429553,0.8077829479239881,,
4062,3.5285187800000006,486,995328,68.56,244,-3.938194422516972e-05,0.0003,0.2,-0.542033392842859,0.43479999899864197,4850,0.122412109375,0.8762676119804382,0.020958226,0.9414387094788254,,
4066,3.5662379899999994,487,997376,68.01,245,-0.0016746821595006623,0.0003,0.2,-0.5178693341091275,0.24734392762184143,4860,0.09345703125,0.8992204666137695,0.02238793,0.7861945545300841,,
4069,3.8128172000000005,488,999424,68.01,245,-0.0009165265983028803,0.0003,0.2,-0.49875665130093694,0.14737166464328766,4870,0.09755859375,0.9144532680511475,0.01172932,0.9394978679716587,,
,,,1000000,,,-0.0027042348679970018,0.0003,0.2,-0.5030789005570113,0.32240960001945496,4880,0.085205078125,0.8673380613327026,0.012811418,1.0776169193908571,2.972445774078369,66.6
4072,3.2308452900000004,489,1001472,67.75,245,,,,,,,,,,,,
