time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
192,2420,464896,38.82,51.02560638,227,0.9086550772190094,0.0003,0.163232421875,2260,0.22572816908359528,0.8885340011678636,-0.5949423198588193,-0.016544533746491653,0.2,0.027528534,,
192,2423,466944,37.89,51.21128705000001,228,0.9267131984233856,0.0003,0.1662109375,2270,0.20371073484420776,0.9517887802794576,-0.6145013973116875,-0.014299288293113933,0.2,0.025352683,,
193,2426,468992,37.38,51.107636389999996,229,0.9334186017513275,0.0003,0.165283203125,2280,0.22932730615139008,0.7192896420601755,-0.5943806105293333,-0.016929890034953134,0.2,0.022407856,,
,,470000,,,,0.9373280853033066,0.0003,0.143896484375,2290,0.5566554069519043,0.9610524190589785,-0.5989573849365115,-0.01367638513474958,0.2,0.01711009,51.73755416870117,38.4
193,2430,471040,38.53,50.889831839999985,230,,,,,,,,,,,,
194,2433,473088,39.19,50.25326813000001,231,0.9101524725556374,0.0003,0.181201171875,2300,0.1512102335691452,0.9867103678174317,-0.6033889818936586,-0.01630312623165082,0.2,0.03347735,,
194,2438,475136,38.13,50.4624101,232,0.9215682148933411,0.0003,0.196728515625,2310,0.1673564612865448,0.8692902727983892,-0.5911884722299874,-0.013980387429182884,0.2,0.03430615,,
194,2455,477184,36.75,51.093113589999994,233,0.9160400703549385,0.0003,0.194970703125,2320,0.34019893407821655,0.8489692310802639,-0.5919350237585604,-0.010425874424981885,0.2,0.04367532,,
194,2467,479232,36.18,51.280101430000016,234,0.9220451265573502,0.0003,0.165087890625,2330,0.16985133290290833,0.8305002425797283,-0.5723551630042494,-0.01753898924944224,0.2,0.029468412,,
,,480000,,,,0.9570364914834499,0.0003,0.198779296875,2340,0.14686372876167297,0.45122224893420937,-0.5714550341479481,-0.010436918144841911,0.2,0.041009627,50.54606323242187,39.0
193,2482,481280,36.55,51.30380164000001,235,,,,,,,,,,,,
193,2498,483328,38.05,50.79834706999999,236,0.9329139664769173,0.0003,0.166162109375,2350,0.12590163946151733,0.8223956446163356,-0.6081420653499663,-0.013608069530164357,0.2,0.023058452,,
193,2513,485376,38.19,51.03661657000001,237,0.9425442516803741,0.0003,0.177392578125,2360,0.28143495321273804,0.7188125043176115,-0.6262340006418526,-0.013698445950285531,0.2,0.03445898,,
192,2530,487424,38.31,50.842200760000004,238,0.9399456717073917,0.0003,0.20478515625,2370,0.29638075828552246,0.6849018532782793,-0.5975165924988687,-0.018965985425165855,0.2,0.034510054,,
192,2544,489472,39.24,50.238007020000005,239,0.9163474962115288,0.0003,0.1716796875,2380,0.27211910486221313,0.9361085462383926,-0.6328094573691487,-0.017182975979812908,0.2,0.02589273,,
,,490000,,,,0.9218519777059555,0.0003,0.185888671875,2390,0.2164991796016693,1.0090708130039274,-0.6437309108674526,-0.01936202013894217,0.2,0.022287242,50.726114654541014,36.6
192,2558,491520,39.34,50.80663099,240,,,,,,,,,,,,
192,2569,493568,38.23,50.45499958000001,241,0.9023676961660385,0.0003,0.1490234375,2400,0.38325417041778564,1.6577459630556404,-0.625331755168736,-0.013371761517191771,0.2,0.017360222,,
191,2587,495616,38.4,50.626018370000004,242,0.8806324675679207,0.0003,0.1591796875,2410,0.206863671541214,1.0723459418863057,-0.607098666857928,-0.01453856406151317,0.2,0.024062512,,
191,2599,497664,37.74,50.999118409999994,243,0.9344764947891235,0.0003,0.1947265625,2420,0.22577878832817078,0.7913729215040803,-0.6001443182118237,-0.01517802189628128,0.2,0.03674614,,
190,2617,499712,37.62,51.107584800000005,244,0.9376719519495964,0.0003,0.192041015625,2430,0.22149154543876648,0.7016503906343132,-0.6009048893116414,-0.017089693156594876,0.2,0.023731012,,
,,500000,,,,0.9442435130476952,0.0003,0.17861328125,2440,0.24461013078689575,0.7471435341052711,-0.5923228490166366,-0.014047308343288023,0.2,0.024327794,51.282006072998044,39.0
190,2631,501760,38.23,50.86594249000001,245,,,,,,,,,,,,
190,2647,503808,37.41,50.657024129999996,246,0.8969141319394112,0.0003,0.161376953125,2450,0.44084620475769043,1.47507618740201,-0.625086072832346,-0.013829067317419685,0.2,0.02387223,,
190,2659,505856,37.59,51.25690811,247,0.8810613080859184,0.0003,0.163818359375,2460,0.3017139434814453,1.3755814381875098,-0.6201442210003734,-0.0173291610495653,0.2,0.022070061,,
189,2673,507904,38.13,51.3395723,248,0.943283449858427,0.0003,0.19599609375,2470,0.2142222821712494,0.6598196404986083,-0.5998920815065503,-0.014690525723563042,0.2,0.028571337,,
189,2685,509952,37.32,50.9371701,249,0.9232097864151001,0.0003,0.168310546875,2480,0.2882348299026489,1.1070287615060805,-0.6024826002307236,-0.015741261576476973,0.2,0.036116857,,
,,510000,,,,0.9203036800026894,0.0003,0.18955078125,2490,0.16995306313037872,0.9578542857430875,-0.6141546698287129,-0.017779875738779084,0.2,0.035031382,51.84465866088867,42.0
189,2699,512000,37.99,50.483754999999995,250,,,,,,,,,,,,
189,2713,514048,38.73,50.74497025000001,251,0.8912436589598656,0.0003,0.1865234375,2500,0.3185178339481354,1.276920357439667,-0.6315413096919655,-0.013019965113198851,0.2,0.025570419,,
189,2727,516096,38.52,51.313374350000004,252,0.926013894379139,0.0003,0.187646484375,2510,0.17570069432258606,0.9545960946008563,-0.6286741234362125,-0.019432572336518204,0.2,0.027377203,,
188,2741,518144,37.59,50.72585504999999,253,0.9350037053227425,0.0003,0.18876953125,2520,0.24472340941429138,0.8727440351620317,-0.6133305535651743,-0.01392751728562871,0.2,0.028564366,,
,,520000,,,,0.9169262871146202,0.0003,0.196044921875,2530,0.13689802587032318,0.9488409083336592,-0.6103445417247713,-0.01479436780209653,0.2,0.037651088,52.80520858764648,36.0
188,2755,520192,37.9,50.65986620999999,254,,,,,,,,,,,,
188,2769,522240,37.54,51.49623488,255,0.9215182736515999,0.0003,0.170556640625,2540,0.23102399706840515,1.198759749531746,-0.6225362304598093,-0.010714102505880873,0.2,0.02965929,,
188,2783,524288,37.29,51.18159803,256,0.9321133196353912,0.0003,0.210595703125,2550,0.12169638276100159,0.6820931990165263,-0.6176716212183238,-0.015722027680021712,0.2,0.026732737,,
188,2795,526336,37.86,50.73981624999998,257,0.9397377818822861,0.0003,0.218212890625,2560,0.21055486798286438,0.6563924702815711,-0.601316277962178,-0.009952294706454267,0.2,0.044265494,,
187,2811,528384,37.95,51.051199610000005,258,0.9307602569460869,0.0003,0.15625,2570,0.2225884199142456,0.8549907251261175,-0.582751654740423,-0.01699658782890765,0.2,0.026185963,,
,,530000,,,,0.9453926309943199,0.0003,0.168310546875,2580,0.14512231945991516,0.6538611249532551,-0.5570700296200812,-0.016635350399883463,0.2,0.03293638,47.40544815063477,37.2
187,2825,530432,38.29,51.12444668999999,259,,,,,,,,,,,,
187,2836,532480,37.81,51.414131050000016,260,0.9344951808452606,0.0003,0.184521484375,2590,0.30653440952301025,0.7851353041362017,-0.5644305115565658,-0.009081336790404747,0.2,0.027595982,,
187,2850,534528,37.56,51.24101425,261,0.9412307217717171,0.0003,0.17412109375,2600,0.17520928382873535,0.7640179959591478,-0.5654722125269472,-0.01274216109959525,0.2,0.026625074,,
187,2864,536576,37.47,50.96105784999998,262,0.9187941998243332,0.0003,0.1828125,2610,0.1065591499209404,0.6884893750306219,-0.582358016539365,-0.013281446672044695,0.2,0.031584732,,
187,2879,538624,37.14,51.08389813000001,263,0.9362759664654732,0.0003,0.1642578125,2620,0.17782482504844666,0.6667752119712531,-0.5863197537139058,-0.016182426338491495,0.2,0.023618005,,
,,540000,,,,0.9105169102549553,0.0003,0.1873046875,2630,0.20182912051677704,0.9267941839061677,-0.6042530887760222,-0.014826817082212073,0.2,0.028130181,50.215936279296876,40.8
186,2895,540672,39.19,50.57969348,264,,,,,,,,,,,,
186,2909,542720,39.01,51.36888596000001,265,0.9266089871525764,0.0003,0.18974609375,2640,0.2148352712392807,0.9101418722420931,-0.6416533913463354,-0.018917811775463634,0.2,0.027009396,,
186,2919,544768,38.37,51.59682173000001,266,0.9363416954874992,0.0003,0.166015625,2650,0.17964640259742737,0.9094275402836501,-0.6089302277192473,-0.02103119666717248,0.2,0.026438136,,
