time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
475,447,212992,80.08,38.006860069999995,104,0.8431583791971207,0.0003,0.275537109375,1030,0.43539848923683167,2.438090034946799,-2.0743699606508015,-0.027954927616519853,0.2,0.029163148,,
466,460,215040,78.01,37.82080195,105,0.798010915517807,0.0003,0.249267578125,1040,0.5490192174911499,2.0941442934796215,-2.12862835675478,-0.02558603551442502,0.2,0.029247269,,
457,474,217088,75.71,37.38894566,106,0.8193737119436264,0.0003,0.237841796875,1050,0.30153214931488037,2.3292873840779067,-2.0480418886989353,-0.027130227917950833,0.2,0.024770191,,
448,488,219136,75.88,37.60572282,107,0.8220233917236328,0.0003,0.228662109375,1060,0.39812105894088745,2.3367726530879738,-2.028497273474932,-0.02101372707547853,0.2,0.026166402,,
,,220000,,,,0.859011247754097,0.0003,0.2490234375,1070,0.6718461513519287,2.1023516950197516,-2.0385908324271442,-0.0287144604306377,0.2,0.028865434,36.82334213256836,68.4
439,502,221184,77.16,37.03378857,108,,,,,,,,,,,,
434,513,223232,76.97,37.17494561,109,0.7626778334379196,0.0003,0.2134765625,1080,0.49733561277389526,3.0933313485234977,-1.9985573031008244,-0.023197702925244812,0.2,0.022789698,,
427,527,225280,76.86,36.376979860000006,110,0.8328550755977631,0.0003,0.22744140625,1090,0.42232224345207214,2.4089179230853914,-1.9321985390037297,-0.022818555263802408,0.2,0.02813417,,
420,541,227328,75.14,35.767938609999995,111,0.8112755566835403,0.0003,0.275341796875,1100,0.1819608211517334,1.9601374501362443,-2.0046079281717537,-0.020715183910215273,0.2,0.033177465,,
415,551,229376,72.23,35.80910704,112,0.8229914903640747,0.0003,0.2513671875,1110,0.3041318953037262,2.076168951205909,-1.9813955940306187,-0.02593775146669941,0.2,0.027101126,,
,,230000,,,,0.8536535799503326,0.0003,0.229248046875,1120,0.859472930431366,2.405037441290915,-1.926681711897254,-0.024096885061590002,0.2,0.023004603,42.17934036254883,64.2
407,568,231424,73.22,36.294753910000004,113,,,,,,,,,,,,
